Enclosure,Plot,Year,X,Y,SheepDensity,Grazing,Vegetation,Habitat,Altitude,Aconitum septentrionale ,Agrostis capillaris ,Alchemilla alpina,Alchemilla sp.,Andromeda polifolia,Antennaria alpina,Antennaria dioica,Anthoxanthum odoratum,Arctostaphylos alpinus ,Arctostaphylos uva-ursi ,Astragalus alpinus ,Bartsia alpina,Betula nana,Betula pubescens,Bistorta vivipara,Botrychium lanceolatum,Botrychium lunaria ,Campanula rotundifolia,Carex atrata,Carex bigelowii,Carex brunnescens,Carex nigra,Carex sp.,Carex vaginata,Cerastium alpinum,Cerastium cerastoides ,Cerastium fontanum,Cerastium sp.,Cirsium helenioides,Coeloglossum viride,Corallhiza trifida,Crepis paludosa,Deschampsia cespitosa,Deschampsia flexuosa,Diphasiastrum alpinum ,Empetrum sp.,Epilobium anagallidifolium,Epilobium lactiflorum,Epilobium sp.,Equisetum pratense,Equisetum sylvaticum ,Eriophorum angustifolium,Eriophorum lachtiflorum,Eriophorum vaginatum ,Euphrasia frigida,Festuca ovina,Festuca rubra,Fragaria vesca,Gentiana nivalis,Geranium sylvaticum,Geum rivale,Gymnocarpium dryopteris,Hieracium alpinum,Hieracium pilosella,Hieracium sp.,Huperzia selago,Juncus filiformis,Juncus trifidus,Juniperus communis,Leontodon autumnalis,Listera cordata,Loiseleuria procumbens ,Lotus corniculatus,Luzula multiflora,Luzula pilosa,Luzula sp. ,Lycopodium annotioum,Lycopodium clavatum,Maianthemum bifolium,Melampyrum pratense,Melampyrum sylvaticum,Melampyrum sp.,Milium efusum,Molinia caerulea,Myosotis decumbens,Nardus stricta,Omalotheca norvegica,Omalotheca supina,Oxyria digyna,Parnassia palustris,Pedicularis lapponica ,Phleum alpinum,Phyllodoce careulea ,Pinguicula vulgaris,Poa alpina,Poa pratensis,Populus tremula,Potentilla crantzii,Potentilla erecta,Potentilla sp.,Prunella vulgaris,Pyrola minor,Pyrola rotundifolia,Pyrola sp.,Ranunculus acris,Ranunculus platanifolius,Rhinanthus minor ,Rubus chamaemorus,Rubus saxatilis,Rumex acetosa,Rumex acetosella,Sagina procumbens,Sagina saginoides,Salix glauca ,Salix herbacea,Salix lanata,Salix lapponum ,Salix reticulata,Salix sp.,Saussurea alpina,Selaginella selaginoides ,Sibbaldia procumbens ,Silene dioica,Solidago virgaurea,Stellaria borealis,Taraxacum sp.,Thalictrum alpinum ,Trichophorum cespitosum,Trientalis europeae,Vaccinium myrtillus,Vaccinium uliginosum,Vaccinium vitis-idaea ,Veronica alpina,Veronica fruticans,Veronica sp,Viola biflora,Viola palustris,Viola sp.,plhcm,vascov,crycov,Liccov,Bryocov,shrubcov,shrubcm,baresoil,rockcov,treecov,treecm,rodentsfre,asrodfre
b,B11,2001,441317,6729405,80,High,Dwarf-shrub,Heathland,1155,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,4,60,50,50,0,0,0,10,0,0,0,NA,NA
b,B12,2001,441346,6729407,80,High,Willow-shrub,Grassland,1147,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,15,0,0,0,9,0,0,15,80,10,0,10,50,30,10,0,0,0,NA,NA
b,B13,2001,441202,6729821,80,High,Dwarf-shrub,Heathland,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,15,75,50,20,30,0,0,10,0,0,0,NA,NA
b,B14,2001,441250,6729771,80,High,Dwarf-shrub,Heathland,1176,0,0,0,0,0,0,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,3,80,50,50,0,0,0,5,0,0,0,NA,NA
b,B15,2001,441240,6729723,80,High,Willow-shrub,Grassland,1162,0,1,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,11,0,0,0,0,16,0,2,0,0,1,0,0,0,6,0,0,0,0,13,16,0,0,0,0,0,14,0,0,15,70,50,3,47,25,50,5,0,0,0,NA,NA
b,B16,2001,441229,6729530,80,High,Dwarf-shrub,Heathland,1177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,10,70,80,5,75,15,25,10,0,0,0,NA,NA
b,B17,2001,441208,6729531,80,High,Lichen-ridge,Heathland,1182,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,5,50,75,55,20,25,30,5,10,0,0,NA,NA
b,B18,2001,441404,6729287,80,High,Willow-shrub,Grassland,1108,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,16,5,8,0,0,0,3,0,0,20,75,20,0,20,0,0,10,0,0,0,NA,NA
b,B19,2001,441384,6729273,80,High,Dwarf-shrub,Heathland,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,3,0,0,0,0,0,0,10,70,55,35,20,0,0,10,0,0,0,NA,NA
b,B20,2001,441357,6729385,80,High,Snowbed,Grassland,1110,0,13,0,0,0,0,0,14,0,0,13,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9,1,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,2,1,0,0,16,0,0,15,75,30,3,27,0,0,15,0,0,0,NA,NA
b,B21,2001,441277,6729876,80,High,Lichen-ridge,Heathland,1198,0,0,7,0,0,0,0,14,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,13,0,11,0,0,0,10,0,0,15,80,40,10,30,0,0,10,0,0,0,NA,NA
c,C1,2001,441481,6730393,25,Low,Snowbed,Grassland,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,5,0,0,0,0,0,0,5,40,70,35,35,0,0,10,0,0,0,NA,NA
c,C2,2001,441468,6730379,25,Low,Dwarf-shrub,Heathland,1293,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,6,0,0,0,0,0,0,5,75,40,10,30,0,0,10,0,0,0,NA,NA
c,C3,2001,441437,6730346,25,Low,Snowbed,Grassland,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,50,80,50,30,0,0,10,0,0,0,NA,NA
c,C4,2001,441562,6730297,25,Low,Snowbed,Grassland,1290,0,0,8,0,0,0,0,16,0,0,0,0,0,0,6,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,1,0,1,0,3,0,0,1,15,0,10,4,0,0,14,0,0,7,65,50,15,35,0,0,5,0,0,0,NA,NA
c,C5,2001,441529,6730188,25,Low,Snowbed,Grassland,1259,0,0,14,0,0,0,0,16,0,0,0,0,1,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,6,0,5,70,65,15,50,0,0,5,0,0,0,NA,NA
c,C6,2001,441492,6729999,25,Low,Lichen-ridge,Heathland,1226,0,0,15,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,85,15,5,10,0,0,10,0,0,0,NA,NA
c,C7,2001,441344,6729905,25,Low,Dwarf-shrub,Heathland,1219,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,75,65,60,5,0,0,10,0,0,0,NA,NA
c,C8,2001,441339,6729856,25,Low,Willow-shrub,Grassland,1201,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,0,0,0,0,0,0,0,15,60,25,5,20,20,20,20,0,0,0,NA,NA
c,C9,2001,441322,6729847,25,Low,Dwarf-shrub,Heathland,1199,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,6,16,0,15,0,0,0,14,0,0,20,50,30,0,30,40,50,20,0,0,0,NA,NA
c,C10,2001,441429,6729912,25,Low,Dwarf-shrub,Heathland,1208,0,0,6,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,3,10,0,0,0,3,0,0,0,2,12,0,0,0,0,15,0,0,10,90,50,30,20,0,0,5,0,0,0,NA,NA
c,C11,2001,441312,6729778,25,Low,Snowbed,Grassland,1189,0,0,5,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,90,50,5,45,0,0,5,0,0,0,NA,NA
c,C12,2001,441334,6729715,25,Low,Dwarf-shrub,Heathland,1177,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,8,0,0,0,0,0,0,10,65,30,10,20,20,20,10,0,0,0,NA,NA
c,C13,2001,441408,6729668,25,Low,Willow-shrub,Grassland,1181,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,4,12,0,0,0,0,3,0,0,0,7,4,0,0,0,0,1,0,2,0,0,0,1,0,0,11,16,4,3,0,0,0,14,0,0,12,65,35,10,25,20,25,10,0,0,0,NA,NA
c,C14,2001,441428,6729637,25,Low,Snowbed,Grassland,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,10,75,80,5,75,0,0,5,0,0,0,NA,NA
c,C15,2001,441439,6729577,25,Low,Lichen-ridge,Heathland,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16,0,0,0,0,0,0,5,55,60,40,20,0,0,10,0,0,0,NA,NA
c,C16,2001,441411,6729526,25,Low,Dwarf-shrub,Heathland,1152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,12,0,0,0,0,0,0,8,80,40,30,10,0,0,10,0,0,0,NA,NA
c,C17,2001,441404,6729445,25,Low,Willow-shrub,Grassland,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,14,16,0,0,0,0,0,0,10,60,30,10,20,40,30,15,0,0,0,NA,NA
c,C18,2001,441417,6729389,25,Low,Willow-shrub,Grassland,1117,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,10,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,4,1,0,0,1,0,0,0,0,4,8,7,10,0,0,0,5,0,0,15,40,70,0,70,40,45,10,0,0,0,NA,NA
c,C19,2001,441503,6729382,25,Low,Lichen-ridge,Heathland,1113,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,7,55,80,75,5,0,0,10,0,0,0,NA,NA
c,C20,2001,441468,6729343,25,Low,Dwarf-shrub,Heathland,1105,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,6,10,0,0,0,0,0,0,10,60,80,5,75,0,0,5,0,0,0,NA,NA
d,D1,2001,441760,6730415,25,Low,Snowbed,Grassland,1280,0,0,10,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4.496,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,6,0,0,0,0,0,2,0,7,75,80,20,60,0,0,5,0,0,0,NA,NA
d,D2,2001,441700,6730265,25,Low,Dwarf-shrub,Heathland,1276,0,0,0,0,0,2,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,4,0,0,0,0,0,0,0,0,5,7,12,0,0,0,4,0,0,4,50,75,75,0,0,0,10,0,0,0,NA,NA
d,D3,2001,441765,6730239,25,Low,Snowbed,Grassland,1277,0,0,13,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,70,90,0,90,0,0,5,0,0,0,NA,NA
d,D4,2001,441760,6730211,25,Low,Snowbed,Grassland,1269,0,0,0,0,0,0,0,14,0,0,0,0,1,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,7,60,80,3,77,0,0,5,0,0,0,NA,NA
d,D5,2001,441746,6730108,25,Low,Snowbed,Grassland,1248,0,0,13,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,14,0,7,2,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14.512,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,5,0,0,0,3,0,0,0,0,14,0,6,0,0,12,0,0,10,90,60,3,57,0,0,5,0,0,0,NA,NA
d,D6,2001,441721,6729973,25,Low,Lichen-ridge,Heathland,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,5,55,65,60,5,0,0,5,0,0,0,NA,NA
d,D7,2001,441682,6729980,25,Low,Dwarf-shrub,Heathland,1229,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,5,50,60,55,5,0,0,20,0,0,0,NA,NA
d,D8,2001,441672,6729953,25,Low,Lichen-ridge,Heathland,1222,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,3,0,0,0,0,0,0,5,60,80,80,0,0,0,5,0,0,0,NA,NA
